numero_norma,version,sumilla,tipo,estado,sistema,fecha_publicacion,fecha_emision,enlace
Resolución SBS N° 3001-2024,v1.0,"Modifica la regulación aplicable para la determinación de la imputabilidad de los excesos de inversión, de que tratan los artículos 78 y 78A del Título VI, y el Anexo 4 del Reglamento de Infracciones y Sanciones de la Superintendencia de Banca, Seguros y Administradoras Privadas de Fondos de Pensiones (Vigente a partir del 1/11/2024)",Resolución,Vigente,SPP,02/09/2024,29/08/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uSavxq5YeYVqNabWx6YKIMCj1GdmSmdFrhyiDFN2bdQGJZAPta2v1TDyxO1UzRZO3GeaJUdJZbhoGG9ZzBtYq4pkeZ9Cv9PxaYXqL0OqHTqw==
Oficio Múltiple N° 53159-2024-SBS,v1.0,Precisiones a la Resolución SBS N° 2437-2024.,Oficio múltiple,Vigente,SPP,,27/08/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tlz0sgsFfb1B32WKszH+UlhviB7VNr4WbzTCO7V4OCUEK+hhrPFDLRtvXjFzTM5ohexQSKK0zz6epe4yiMS2elZGvr0ReaXXYuCwPSJ2GoSA==
Resolución SBS N° 2437-2024,v1.0,Incorporan la cuadragésima disposición transitoria del Título VI del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones.,Resolución,Vigente,SPP,11/07/2024,10/07/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vjzNkF8EHubHjzv1hOPiysg6DWaVk8Wel80T6PjT6kFvRYH5r+SE/P6j58OPhYmWRQViC37wKyjEmQ2RXbJEHtP1dsM4aoegQQxGscCSvthQ==
Resolución SBS N° 2286-2024,v2.0,"Modifican el Reglamento de Tarjetas de Crédito y Débito, el Reglamento para la Gestión de la Seguridad de la Información y la Ciberseguridad, el Reglamento de Gestión de Conducta de Mercado del Sistema Financiero y el Reglamento de Reclamos y Requerimientos",Resolución,Vigente,"SF, SS, SPP",28/06/2024,26/06/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tj26RBh1tQPmDr+e+gx1iiF5KGwbthnXHILvnfe7eYm2555x+zo5yA4u4RqffrbDEPa/Co0POeG7kQks51WpZICXX28ofmlTDYiOxDj/BQSslxWXEyb6U+xz54r8sgzyQ=
Resolución SBS N° 02110-2024,v2.0,Modifican el Manual de Contabilidad para el Sistema Financiero y el Manual de Contabilidad para las Administradoras Privadas de Fondos de Pensiones,Resolución,Vigente,"SF, SPP",11/06/2024,06/06/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sV8ENYyPjTVujDpdPfHD1bbvg4ps00e01t0z/ai5SVrGA1qcZa6ziNoaBq9xtX6zPO/nFeC9uGpzRtCKm1LDe3Xb1Fzki3CU0luDAxAma1QQ==
Oficio Múltiple N° 36396-2024-SBS,v1.0,Tratamiento de afiliados que no se encuentran comprendidos bajo los alcances de la Pensión de Rescate Complementaria (PRC) de que trata la Ley N° 30003.,Oficio múltiple,Vigente,SPP,,06/06/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uQIzhL7f1AnRQLZ1GF67qvXHRpuJhH3k6XA7DlZaCcbISYwg1W1pgOmA2/28C6yGHJ9mHMZpzC6x4jZLyVErpKZoQM4YFFu31nDNMsdeFypg==
Resolución SBS N° 1623-2024,v1.0,"Aprueban el Procedimiento Operativo para el retiro extraordinario y facultativo de fondos en el Sistema Privado de Pensiones, establecido en la Ley N°32002, y dictan otras disposiciones.",Resolución,Vigente,SPP,03/05/2024,02/05/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vJRTGzgL6mUB6Ml7EeNgtnGDdMBduGmwTq3w4qP5kYalJ1n7GFqt8pvjpiTHPcY5wO3RLtzBW9jFxc9KPuqjOxbbkzefFaC/4Vgx1db/i6UA==
Oficio Múltiple N° 17058-2024-SBS,v1.0,Consideraciones para la calificación de casos de multiafiliación pura.,Oficio múltiple,Vigente,SPP,,22/03/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uWcW2xzzM5wZrwFSOO06F+4ZhvXM5ma3yYN7PrWOdGmKbkyuTUDO4axwfj8SEwMeGay9OgxtOLrd3BcPZJ2RFx3Vnl61HjNOhpEs+QLceSfj+hAQVXl2vYV6bQptlNKZE=
Resolución SBS N° 197-2024,v1.0,Aprueban Normas Complementarias y- Procedimientos Operativos aplicables al Régimen de Reprogramación de Pago de Aportes Previsionales a los Fondos de Pensiones del Sistema Privado de Administración de Fondos de Pensiones adeudados por Entidades Públicas (REPRO AFP III) y dictan diversas disposiciones,Resolución,Vigente,SPP,22/01/2024,19/01/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6seVBCZchmLylA/ZSkwsMwWE5wX63qGi3GOeiX85wYWA5gyMuNbKm5ZdmVChKLQSpwH0jK1QN0QdEfRfyoSXcjpTW9g2EizZqEkBlH51/UpQg==
Circular AFP-183-2024,v1.0,Actualización del capital mínimo de las AFP para el año 2024,Circular,Vigente,SPP,18/01/2024,17/01/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vQotnEvbP7S6qU3Q6kExCnkcNrxmM3bC7IXWz22aCDDvaoY9kikmTdR9J2ygRtL1C17rTAyECI/XrqjIu72z2fKAt/3ehs3R7pGaQj8CXY+w==
Resolución SBS N° 29-2024,v1.0,"Modifican las Normas para la solución de reclamos presentados contra las entidades participantes del Sistema Privado de Pensiones, aprobadas por Resolución SBS Nº 3948-2015; y modifican el TUPA de la SBS.",Resolución,Vigente,"SS, SPP",10/01/2024,08/01/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sP9eKtep6KrUVh4VOZMxkjbnyF2ujrSTdrYS8gwbuD3dVk4e+CanVy7Bd1VcZV9cUG3T9slIORbu06HQmsYCrE
Resolución SBS N° 13-2024,v1.0,"Modifican anexos del Reglamento de Infracciones y Sanciones de la Superintendencia de Banca, Seguros y Administradoras Privadas de Fondos de Pensiones",Resolución,Vigente,"SF, SS, SPP",09/01/2024,05/01/2024,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uftS/Qo7vtGYSrAguyEUwG+QyrDm5/ViQIjVZDX8LKgMh5QgLeb8xb7XrzDZdHp/3Chu2yOVeFTshVWv7gGnjP
Oficio Múltiple Nº 68368-2023-SBS,v1.0,Modifican de los Anexos del Reglamento de Gestión de Reclamos y Requerimientos,Oficio múltiple,Vigente,SPP,,04/12/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vVM+q0UE/qlRiQMzyGZr04UAw0Evd1j1D1TbwcExUTTiQt0p5LHzVsQfQIPhIWO5jX5AmbKiNCL8q7y4C4umpkcRlXO8pBphvGs/2I/KiclA==
Oficio Múltiple N° 64788-2023-SBS,v1.0,Aspectos normativos vinculados a la Fase de Acumulación y Desacumulación.,Oficio múltiple,Vigente,SPP,,14/11/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tx+oTJAUnu9zAhEyBVQwC2N5u1AlOrnRrmWeZvpeby8Aa1OEzFhfh41N7BAHy6hOhgdAoVx3Nye3uysJFNfUyvJZhdmyzU7mLImhN2MxYI+A==
Resolución SBS N° 3240-2023,v1.0,"Modifican el Reglamento de Gestión de Conducta de Mercado del Sistema Financiero, el Reglamento de Comisiones y Gastos del Sistema Financiero, el Reglamento de Tarjetas de Crédito y Débito, el Reglamento para la Gestión de la Seguridad de la Información y la Ciberseguridad, y el Reglamento de Reclamos y Requerimientos",Resolución,Vigente,"SF, SS, SPP",03/10/2023,02/10/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6s4jxSylb+ndNB4whcTHvVXJqlEDzgBmz+ba5ZUaFIIIM4OVnPQc8ZV6MP8ufxTocoo+zCfTMzXF/hI1e6MPYc+RX+cjgWZh6BLZJq2bt0xiQ==
Resolución SBS N° 3229-2023,v1.0,"Modifican el Reglamento de Infracciones y Sanciones de la Superintendencia de Banca, Seguros y Administradoras Privadas de Fondos de Pensiones",Resolución,Vigente,"SF, SS, SPP",02/10/2023,29/09/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vCn1pGiIzcTSh7FcLYRaSKnbVJto7HjXr76xlBln8a8KSNZjTRB17JRhxFw280uT1Zvr1UFRnNKdegiFZ0G2l8mFR4AjcSc7lPRMVrTeMNkQ==
Resolución SBS N° 3034-2023,v1.0,Normas Complementarias y Procedimientos Operativos aplicables al Régimen de Reprogramación de Aportes Previsionales del Sistema Privado de Pensiones para Entidades del Sector Privado (REPRO AFP-PRIVADO),Resolución,Vigente,SPP,18/09/2023,15/09/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uvfiiwGwKLl2s1Q1nXKHE0u1ef/FaQC2j5FQiAwYCa/MPO3gUDdwBC6kJCkhap6CZGkqtSQdpBsAfdgfRU+mWjSFQ/Rl8FDN7kNyWrYXIslA==
Oficio Múltiple N° 44510-2023-SBS,v1.0,"Envío de los informes de NPCI a través del ""Sistema para el envío del Informe de Riesgos por nuevos productos y cambios importantes (NPCI)""",Oficio múltiple,Vigente,SPP,,11/08/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6t9VlFEgCh7W/9Mqu+dQofAP09KYw/y6uxOYM7/SZFMb02FtcWF5hLWLG8lrKFLQ0h7aLSvt3p9twKcob0ajfHTc415F9MfCOK0dMCiReQujg==
Oficio Múltiple N° 44511-2023-SBS,v1.0,"Envío de los informes de NPCI a través del ""Sistema para el envío del Informe de Riesgos por nuevos productos y cambios importantes (NPCI)¿",Oficio múltiple,Vigente,SPP,,11/08/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6u0++IX1V12OJX2X8ibHlY5ow9b6uwVMn3CJPjfs5SSyX5vW3863p3L7T8R2ticS8BQJn+5Y/WFv7Akv9u1bLUpCKllEHElqMTGIRgJKcvktQ==
Resolución SBS N° 2516-2023,v1.0,"Incorporan la Quincuagésima Segunda Disposición Final y Transitoria al Título VII, que establece medidas aplicables al proceso de licitación SISCO VII",Resolución,Vigente,"SS, SPP",31/07/2023,26/07/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sc0CrnhIZdVNEJ7vUNwucGGclPw7AWXJExhbj7gxurlU92W6+r8g2HDbGmf/aVQ+3dzEVhZLPHUb8hC31n3cTitR85EIbfiPo9i3Mxt3y+Yg==
Resolución SBS N° 2349-2023,v1.0,"Modifican el Título V del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones, a fin de establecer disposiciones sobre el proceso de cobranza en etapa judicial (vigente a partir del 1.1.2024)",Resolución,Vigente,SPP,14/07/2023,12/07/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sdFr03x3sfPQrkp/N1ZEev+DPdcPgVZ8Eka194QXwIRxJvJHw7hdTgwHZ+rbRqT4HbHkhssbuZCgFpsqTrcsmqPzLwAOXkyTktkfUnOMRrFw==
Resolución SBS N° 02305-2023,v1.0,"Modifican el Título VIII del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones y el Texto Único de Procedimientos Administrativos - TUPA de la Superintendencia de Banca, Seguros y AFP",Resolución,Vigente,SPP,07/07/2023,06/07/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sI+UPGQx4pUFrK8tbJz7xahy/yfZiTJ739s4KgiwZGI143ugkQ3N4oP7dAaC+HmLy7dx0jP2DpihjjkiOYvfc1ltmAcaeGVhOWPHxprWobkwSznGkYEhjTgTi3WUiXicQOjICS/3dt+BuWRs2uMeXn
Resolución SBS N° 02186-2023,v1.0,"Modifica los Título VI y X del Compendio de Normas del SPP, el Reglamento para la inversión de los Fondos de Pensiones en el exterior, los Manuales de Contabilidad de la AFP y de la Cartera Administrada a fin de establecer disposiciones relacionadas al Encaje Legal dentro del SPP, entre otras disposiciones. (Vigente a partir del 1.1.2024)",Resolución,Vigente,SPP,23/06/2023,22/06/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sCci67wOcntg7tzhFJZTV1bbKr0loPi9Rv45NMFeLmi27DTmk/xI/B7egUrDvwWsf4W30AjhCBRxNbk+30XXJvMbi+Ou3yHmNGK/7g8/fk4A==
Oficio Múltiple N° 27855-2023-SBS,v1.0,Convenios de Seguridad Social suscritos por el Perú (vigentes),Oficio múltiple,Vigente,SPP,,01/06/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6szxSD0ROAIRpHSCXHXJmz2By/7P3ldzB1oV/UWfksZXnxtBG2GvgyPT7cvn0N4ZSJdajSLu7uUb9xoDwJTFzkRABHM1U6zh5xdWs4paDr3lw==
Oficio Múltiple N° 23029-2023-SBS,v1.0,Precisiones a la Resolución SBS N° 1485-2023.,Oficio múltiple,Vigente,SPP,,10/05/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sH+Ur6hHCJC6Vukj/5ufSqz3tGDDKMQn+AsjW17JknTmJP6wlHC4Ddn3ZV9KQ3lA/pttr4ugj5HXJ9DsFVoLSOeTkK6S4UdKeu4LOC6o8IvA==
Resolución SBS N° 1485-2023,v1.0,Dictan disposiciones relativas al acogimiento a una Pensión Mínima Objetivo (PMO),Resolución,Vigente,SPP,25/04/2023,24/04/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6ueXEQMzmim/n+vwDh62mjvKIKGYAFGF1CgiMieVFNE96bO3ypj/JEB2py1MK51ZXXkiUTy9F5mgQMsyrMsPCHGH8mM3+5sX4UhqimLqXmBkQ==
Resolución SBS N° 1372-2023,v1.0,"Modifican denominación del ¿Capítulo XII: Enfermedades Mentales y del Comportamiento¿ del Manual de Evaluación y Calificación del Grado de Invalidez (MECGI), incorporado como Subtítulo IV del Título VII del Compendio de Normas de Superintendencia Reglamentarias del SPP, aprobado mediante Resolución Nº 058-94-EF/SAFP, por la de ¿Capítulo XII: Trastornos Mentales, del Comportamiento y del Neurodesarrollo¿; y dictan otras disposiciones",Resolución,Vigente,SPP,20/04/2023,19/04/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6s86otZTy4NBVXidv0vo4slUOy84suvTtz7lxjFiNCK7PwK1CgmKF4jq8STIUUksZgFK0nyxC2/g5vQ+tT3nbECsvLQB16+GYRp9HP1+gzlrQ==
Resolución SBS N° 739-2023,v1.0,"Modifican el artículo 35 del Reglamento de Gestión de Riesgo de Crédito, y dictan otras disposiciones",Resolución,Vigente,"SF, SS, SPP, COOPAC",03/03/2023,01/03/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6uhWDNy1kSVW2ojYqqKQ/J2U+bBZRk5OeFf+K9/jTcRWTIKdDEUDj6Nj2WlSbLQ0jcRvE8/+VXrYgIoQbWrCFA+XOaNF594JwknRYkYBbgYBw==
Oficio Múltiple N° 6727-2023-SBS,v1.0,"Reglamento de la Ley N° 31550, Ley que establece normas para la jubilación de trabajadores de Construcción Civil",Oficio múltiple,Vigente,SPP,,10/02/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6sOjjP4R6IFJGuTO3UyYnPSYdHaH2u0f02F9N7w22YoF9uovN2r0uOVAW+KmLEsVd8nQLFOJbbfsWZxRfs66lCSzcL1F9qtYvKh6REKJA1BfA==
Circular AFP-182-2023,v1.0,Actualiza el capital mínimo de las AFP para el año 2023,Circular,Vigente,SPP,16/01/2023,13/01/2023,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tO83RKWpdfxLEoQXFgQbpat/4u3hy9AKttm75HVhDX7Ez4QHar50VHc1J1z/9ZOfNnVn+MuDqL0fg5OMmppZYQ7DsKQwXgPqTOxAzVZz4b9A==
Oficio Múltiple N° 55890-2022-SBS,v1.0,Medidas adoptadas en el ámbito del Estado de Emergencia Nacional (EEN) y/o Emergencia Sanitaria (ES) y/o Aislamiento Social Obligatorio (ASO),Oficio múltiple,Vigente,SPP,,29/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6tFhbUjmS1k/47vWA1/MF5V62bVhxacZFdTLDTltMC637+727uI54Cy8XqzxURzZadfV/DjeA6ChTcN9X7ZN1UVzxt6Iv4rMwezcLM1QxfEGQ==
Resolución SBS N° 4036-2022,v7.0,"Aprueban el Reglamento de Gestión de Reclamos y Requerimientos, modifican la denominación del Título VI del Reglamento del Régimen Especial para la Gestión de Conducta de Mercado del Sistema Financiero, incorporan procedimiento en el TUPA de la SBS y dictan otras disposiciones (vigente a partir del 1.1.2024 con excepción de los párrafos 7.1, 7.2,7.3, 7.4 ,7.5 y 7.7 del artículo 7 que entran en vigencia a los 60 días calendario de la publicación).",Resolución,Vigente,"SF, SS, SPP",29/12/2022,28/12/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6u93mu3Vs3vGz/5kiKzQgn2x+T8dJ7jm60p3VG7+SumhhRjCD6STM4Eqeuw5v/8gYgebCnQJ3IAd0c3Bwk7XnOu
Resolución SBS N° 3666-2022,v1.0,"Modifican el Título VI del Compendio de Normas de Superintendencia Reglamentarias del Sistema Privado de Administración de Fondos de Pensiones y aprueban el Inciso iii) de la sección sobre el perfil de los riesgos asumidos, del Literal a) de la Sección I del Anexo de la Circular N° AFP-123-2011.",Resolución,Vigente,SPP,29/11/2022,28/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6u6gnno6YITcLSVzxs8t8DsovgGaU5hxco6lOCVu5BUWSV4iH6SBQORPdIthH7FhRQZ8nKNuCQUYmwgNBLj89IqKK29Iz3zL8ls4Y15AVQXMg==
Resolución SBS N° 3344-2022,v1.0,"Incorporan la sexagésimo primera disposición final y transitoria al Título V del Compendio de Normas de Superintendencia Reglamentarias del SPP, aprobado mediante Resolución N° 080-98-EF/SAFP",Resolución,Vigente,SPP,07/11/2022,04/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6t8sXaphdYSzrtkeMT+tVV3A9NrY7VcfUj1ZB+sy4LQEPdUMo/ecX0uYpcryF4KEWi93PL8xZPQ50GPN+LfhEFMtgc1X8acGocHmBNoW8NlVA==
Circular AFP-181-2022,v1.0,"Establecen Bases de la Sexta Licitación de Afiliados, Ley N° 29903.",Circular,Vigente,SPP,07/11/2022,04/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6vo8ZypixeIqgIooCnpQkVUnsKrfr2K1INHS1d3FO96vQxaRaCWr75jWslfahT6igNOHE4i3EIHn5CpWis6u9hHXA5tkjmnhp384t09L6tYMg==
Resolución SBS N° 3347-2022,v1.0,Incorporan Octava Disposición Final en el Reglamento de Auditoría Externa aprobado por la Resolución SBS N° 17026-2010 y sus modificatorias,Resolución,Vigente,"SF, SS, SPP, LA/FT_SBS",07/11/2022,04/11/2022,https://www.sbs.gob.pe/app/pp/INT_CN/Paginas/Busqueda/Download.aspx?url=p8ehJETNq5hYZsadCTQlDA1Pw7aAvNcREl6DVQhESNiouiM3fzeprEeqSY0+Ubw+IMYa9V8Zay/mgvD1uvX66Ar+LIbOKeBV02kcyJ2IZ6s/dP3T/lgp1HJ/mrL7fWm5HM+/cRt7zP8p55uE/nnhFaiBM1e/oMLh03Yg4TZy90vl/WPMOE2qqg2AM7Z2HLeGlL9RjWEWW+Z0RIMMrChudA==
